Exon	DifferentialExonScore	TumorScore	NormalScore	TumorGreaterThansNormalFlag	HighTumorCount	HighNormal	NumGTEx1stQuartile	NumGTEx2ndQuartile	NumGTEx3rdQuartile	NumGTEx4thQuartile	NumDisease1stQuartile	NumDisease2ndQuartile	NumDisease3rdQuartile	NumDisease4thQuartile	GTEx1stQuartile	GTEx2ndQuartile	GTEx3rdQuartile	GTEx4thQuartile	Disease1stQuartile	Disease2ndQuartile	Disease3rdQuartile	Disease4thQuartile	GeneSymbol	Matrisome	Surfaceome	SharedSurfaceMatrisome	CheckDE	CheckSignificant	Gene	AS_Flag	SigExonMaxProp	SigExonMinProp	SigExonPropFlag	ExonSplicingAnnotation	ExonAPRISAnnotation	HighNormalExonProp>0.3_Flag	HighRiskTumorNormalMatch	CheckForHighIHCNormalFlag	CheckForHighMediumInBrain	CheckForExonCoverageBias	IHC_AboveIntermediate(Exclude Testis Ovary)	BoneMarrowHigh	HighProteomicsHitInGTExForGene	LowRiskTumorNormalPair	ExcludeTestisOvaryRNAExpr	OncogeneTumorSuppressors	FinalPrioritization	Surfaceome	Matrisome	SharedSurfaceMatrisome	TargetExon
NID2_chr14_52054020_52054321_-	239.9338744242144	0.375	0.1	true	1	0	27	3	0	0	11	4	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Nerve,Ovary,Thyroid,			EWS,RB,DSRCT,ACT,BT,MEL,EPD,HGG,NBL,WLM,LGG,	ST,OS,MB,RHB,	CPC,	NA	NID2	true	false	false	true	true	NID2	Gene	1.0	0.25	false	Alt_Transcript	PRINCIPAL	false	false	true	true	false	true	true	true	false	true	NA	Tier 2	false	true	false	true
PTPRZ1_chr7_121873182_121873557_+	642.287268559499	0.6875	0.0	true	3	0	30	0	0	0	10	3	1	2	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,RB,ST,DSRCT,ACT,OS,CPC,NBL,WLM,RHB,	MEL,MB,EPD,	BT,	HGG,LGG,	PTPRZ1	true	true	true	true	true	PTPRZ1	Gene	1.0	0.6666666666666666	false	Missing_in_annotated_transcripts	ALTERNATIVE	true	true	true	true	false	true	false	true	true	true	NA	Not Prioritized	true	true	true	false
PDGFC_chr4_156767773_156767876_-	209.5682027687102	1.3125	0.8333333333333334	true	8	5	10	15	5	0	4	4	7	1	Heart,Nerve,Spleen,Brain,Small_Intestine,Liver,Pituitary,Muscle,Blood,Esophagus,	Testis,Stomach,Lung,Bladder,Vagina,Cervix_Uteri,Kidney,Ovary,Adipose_Tissue,Breast,Skin,Colon,Pancreas,Prostate,Thyroid,	Uterus,Salivary_Gland,Fallopian_Tube,Adrenal_Gland,Blood_Vessel,		EWS,RB,EPD,NBL,	ACT,MEL,MB,HGG,	ST,DSRCT,BT,OS,CPC,RHB,LGG,	WLM,	PDGFC	true	false	false	true	true	PDGFC	Gene	0.8333333333333334	0.4	false	Alt_Transcript	NA	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	true
COL23A1_chr5_178262217_178262252_-	50.13019840391881	0.1875	0.1	true	1	1	29	0	0	1	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,			Thyroid,	EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			DSRCT,	COL23A1	true	false	false	true	true	COL23A1	Gene	0.6206896551724138	0.25	false	Canonical	PRINCIPAL	false	false	false	false	false	false	true	true	false	true	NA	Tier 2	false	true	false	false
EPHA3_chr3_89210047_89210216_+	169.13151019554473	0.1875	0.0	true	1	0	30	0	0	0	14	1	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,CPC,EPD,NBL,WLM,	EWS,	MB,	NA	EPHA3	false	true	false	true	true	EPHA3	Gene	4.9E-324	1.7976931348623157E308	false	Canonical	NA	false	false	false	true	false	true	false	false	false	false	NA	Tier1	true	false	false	true
PTPRZ1_chr7_122012648_122013889_+	663.0597864010318	0.5625	0.03333333333333333	true	2	0	29	1	0	0	11	3	0	2	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,			EWS,RB,ST,DSRCT,ACT,OS,MEL,CPC,NBL,WLM,RHB,	BT,MB,EPD,		HGG,LGG,	PTPRZ1	true	true	true	true	true	PTPRZ1	Gene	1.0	0.6666666666666666	false	Alt_Transcript	ALTERNATIVE	true	true	true	true	false	true	false	true	true	true	NA	Not Prioritized	true	true	true	false
AMOT_chrX_112804947_112805092_-	366.43325798074545	0.3125	0.03333333333333333	true	1	0	29	1	0	0	12	3	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Muscle,			EWS,RB,ST,DSRCT,ACT,OS,MEL,MB,CPC,NBL,WLM,RHB,	BT,EPD,HGG,	LGG,	NA	AMOT	false	true	false	true	true	AMOT	Gene	0.3333333333333333	0.25	false	Canonical	PRINCIPAL	false	false	false	true	false	true	false	false	false	false	NA	Tier1	true	false	false	false
MMP9_chr20_46010923_46011047_+	312.75144475022216	0.3125	0.23333333333333334	true	1	2	27	1	0	2	13	2	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Lung,		Spleen,Blood,	EWS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,WLM,	ST,NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Canonical	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
NTM_chr11_132307689_132307823_+	683.9667097828715	0.8125	0.1	true	5	1	28	1	1	0	9	2	4	1	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Nerve,	Brain,		ST,DSRCT,ACT,OS,MEL,CPC,NBL,WLM,RHB,	EWS,MB,	RB,BT,EPD,HGG,	LGG,	NTM	false	true	false	true	true	NTM	Gene	1.0	0.3333333333333333	false	Alt_Transcript	PRINCIPAL	false	true	true	true	false	true	false	true	false	true	NA	Not Prioritized	true	false	false	false
COL4A5_chrX_108539746_108539805_+	292.4170476957236	0.5625	0.23333333333333334	true	3	2	25	3	2	0	11	2	2	1	Heart,Testis,Brain,Liver,Lung,Blood,Kidney,Nerve,Ovary,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Fallopian_Tube,Cervix_Uteri,Esophagus,	Uterus,Bladder,		EWS,RB,ACT,OS,MEL,MB,HGG,NBL,WLM,RHB,LGG,	ST,EPD,	BT,CPC,	DSRCT,	COL4A5	true	false	false	true	true	COL4A5	Gene	1.0	0.09090909090909091	true	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Not Prioritized	false	true	false	false
SEMA7A_chr15_74415801_74415985_-	140.478926128461	0.375	0.26666666666666666	true	2	3	25	2	3	0	12	2	2	0	Heart,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Prostate,	Brain,Skin,	Testis,Nerve,Spleen,		EWS,RB,ST,DSRCT,BT,MEL,MB,CPC,EPD,NBL,WLM,RHB,	OS,HGG,	ACT,LGG,	NA	SEMA7A	true	false	false	true	true	SEMA7A	Gene	0.8571428571428571	0.5	false	Canonical	PRINCIPAL	false	true	false	true	false	true	false	false	false	true	NA	Not Prioritized	false	true	false	false
DLK1_chr14_100732044_100732183_+	295.66306394803144	0.5625	0.43333333333333335	true	3	4	25	1	0	4	12	1	1	2	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Uterus,Muscle,Colon,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Pancreas,		Testis,Ovary,Pituitary,Adrenal_Gland,	EWS,RB,ST,DSRCT,BT,OS,MEL,MB,CPC,EPD,HGG,LGG,	WLM,	NBL,	ACT,RHB,	DLK1	true	true	true	true	true	DLK1	Gene	1.0	0.6	false	Canonical	NA	true	false	false	false	false	true	false	false	true	true	NA	Tier 2	true	true	true	false
CDH11_chr16_65004673_65005041_-	783.4598543655577	1.25	0.2	true	5	1	25	4	1	0	2	9	4	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Blood,Kidney,Nerve,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Lung,Bladder,Cervix_Uteri,Blood_Vessel,	Ovary,		ACT,NBL,	RB,DSRCT,MEL,MB,CPC,EPD,HGG,WLM,LGG,	ST,BT,OS,RHB,	EWS,	CDH11	false	true	false	true	true	CDH11	Gene	1.0	0.25	false	Missing_in_annotated_transcripts	NA	false	false	false	true	false	true	false	true	true	true	NA	Tier 2	true	false	false	false
ITGAV_chr2_186625473_186625587_+	759.177717217281	1.8125	0.13333333333333333	true	10	0	26	4	0	0	2	4	5	5	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Bladder,Adrenal_Gland,Blood_Vessel,Thyroid,			NBL,WLM,	ACT,OS,CPC,EPD,	EWS,RB,MB,HGG,RHB,	ST,DSRCT,BT,MEL,LGG,	ITGAV	true	true	true	true	true	ITGAV	Gene	1.0	0.25	false	Canonical	PRINCIPAL	false	false	false	true	false	true	true	true	true	true	NA	Tier 2	true	true	true	false
COL13A1_chr10_69889414_69889440_+	199.12589515725816	0.25	0.03333333333333333	true	1	0	29	1	0	0	13	2	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Blood_Vessel,			EWS,ST,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,	OS,WLM,	DSRCT,	NA	COL13A1	true	false	false	true	true	COL13A1	Gene	1.0	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	false	true	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
SEMA7A_chr15_74418268_74418309_-	100.05880379885319	0.3125	0.2	true	1	2	26	2	2	0	12	3	1	0	Heart,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Nerve,Brain,	Testis,Spleen,		EWS,RB,ST,DSRCT,BT,MEL,MB,CPC,EPD,NBL,WLM,RHB,	OS,HGG,LGG,	ACT,	NA	SEMA7A	true	false	false	true	true	SEMA7A	Gene	0.8571428571428571	0.5	false	Alt_Transcript	PRINCIPAL	false	true	false	true	false	true	false	false	false	true	NA	Not Prioritized	false	true	false	false
LOX_chr5_122074013_122074169_-	349.8923516688178	0.6875	0.43333333333333335	true	3	4	21	5	4	0	9	4	2	1	Testis,Spleen,Brain,Stomach,Liver,Bladder,Vagina,Cervix_Uteri,Blood,Kidney,Esophagus,Ovary,Small_Intestine,Uterus,Salivary_Gland,Pituitary,Adrenal_Gland,Muscle,Colon,Pancreas,Prostate,	Heart,Nerve,Fallopian_Tube,Lung,Thyroid,	Adipose_Tissue,Breast,Skin,Blood_Vessel,		EWS,RB,ACT,BT,MB,CPC,HGG,NBL,LGG,	ST,DSRCT,MEL,WLM,	EPD,RHB,	OS,	LOX	true	false	false	true	true	LOX	Gene	1.0	0.6	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	true	false	true	NA	Tier 2	false	true	false	false
TNR_chr1_175324356_175324477_-	323.38897365080356	0.3125	0.03333333333333333	true	2	0	29	1	0	0	14	0	1	1	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,			EWS,ST,OS,RHB,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		HGG,	LGG,	TNR	true	false	false	true	true	TNR	Gene	1.0	0.9583333333333334	false	Canonical	NA	false	false	false	true	false	true	false	true	false	false	NA	Tier 2	false	true	false	false
SEMA6A_chr5_116447688_116447811_-	207.6164178674804	1.0625	0.8666666666666667	true	6	5	10	15	4	1	5	5	6	0	Heart,Stomach,Salivary_Gland,Liver,Bladder,Muscle,Skin,Blood_Vessel,Blood,Esophagus,	Spleen,Fallopian_Tube,Vagina,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adipose_Tissue,Pituitary,Breast,Colon,Pancreas,Prostate,Thyroid,	Testis,Brain,Small_Intestine,Lung,	Adrenal_Gland,	EWS,ST,DSRCT,OS,CPC,	RB,ACT,MEL,MB,NBL,	BT,EPD,HGG,WLM,RHB,LGG,	NA	SEMA6A	false	true	false	true	true	SEMA6A	Gene	1.0	0.5	false	Canonical	NA	false	false	true	true	false	true	false	false	false	true	NA	Tier 2	true	false	false	false
SEMA4D_chr9_89392423_89392536_-	322.68561723492996	0.75	0.3333333333333333	true	2	3	24	3	2	1	6	8	2	0	Heart,Testis,Stomach,Fallopian_Tube,Liver,Lung,Bladder,Vagina,Cervix_Uteri,Blood_Vessel,Esophagus,Nerve,Ovary,Uterus,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Adrenal_Gland,Skin,Colon,Pancreas,Prostate,Thyroid,	Spleen,Small_Intestine,Kidney,	Brain,Blood,	Muscle,	EWS,DSRCT,ACT,OS,CPC,RHB,	RB,ST,MEL,MB,EPD,HGG,NBL,WLM,	BT,LGG,	NA	SEMA4D	false	true	false	true	true	SEMA4D	Gene	0.5	0.14285714285714285	true	Canonical	PRINCIPAL	true	true	true	true	false	true	false	false	false	true	NA	Not Prioritized	true	false	false	false
CHRNA7_chr15_32159578_32159655_+	223.23464227416227	0.3125	0.0	true	1	0	30	0	0	0	12	3	1	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,RB,ST,BT,OS,MEL,MB,EPD,HGG,WLM,RHB,LGG,	DSRCT,ACT,CPC,	NBL,	NA	CHRNA7	false	true	false	true	true	CHRNA7	Gene	0.875	0.25	false	Alt_Transcript	NA	false	false	false	true	false	true	false	false	false	false	NA	Tier1	true	false	false	false
COL23A1_chr5_178261722_178261748_-	39.47856929426515	0.1875	0.1	true	1	1	29	0	0	1	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,			Thyroid,	EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			DSRCT,	COL23A1	true	false	false	true	true	COL23A1	Gene	0.6206896551724138	0.25	false	Canonical	PRINCIPAL	false	false	false	false	false	false	true	true	false	true	NA	Tier 2	false	true	false	false
SMPDL3B_chr1_27935110_27935244_+	74.36325595284661	0.1875	0.03333333333333333	true	1	0	29	1	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Pancreas,			EWS,ST,OS,HGG,RHB,LGG,RB,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			DSRCT,	SMPDL3B	false	true	false	true	true	SMPDL3B	Gene	0.625	0.4	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
COL2A1_chr12_47978291_47978398_-	295.03783325838623	0.375	0.06666666666666667	true	2	0	28	2	0	0	13	1	1	1	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Testis,Pituitary,			EWS,ST,OS,HGG,LGG,RB,DSRCT,ACT,BT,MEL,MB,EPD,NBL,	RHB,	CPC,	WLM,	COL2A1	true	false	false	true	true	COL2A1	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
ASTN1_chr1_176943891_176944018_-	483.4463990986376	0.75	0.06666666666666667	true	3	0	28	2	0	0	9	4	1	2	Heart,Testis,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Brain,Adrenal_Gland,			EWS,ST,ACT,BT,OS,MEL,CPC,WLM,RHB,	RB,MB,EPD,NBL,	HGG,	DSRCT,LGG,	ASTN1	false	true	false	true	true	ASTN1	Gene	1.0	0.75	false	Canonical	PRINCIPAL	false	true	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
COL11A2_chr6_33178920_33178973_-	120.35174990032456	0.1875	0.1	true	1	1	28	1	1	0	14	1	1	0	Heart,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Breast,Skin,Prostate,	Testis,	Pituitary,		EWS,ST,HGG,RHB,LGG,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,	RB,	OS,	NA	COL11A2	true	true	true	true	true	COL11A2	Gene	1.0	0.8888888888888888	false	Canonical	PRINCIPAL	true	false	false	false	false	false	true	false	false	true	NA	Tier 2	true	true	true	false
INSR_chr19_7174583_7174731_-	549.3111141107194	1.25	0.16666666666666666	true	6	1	26	3	1	0	3	7	5	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Cervix_Uteri,Blood,Kidney,Nerve,Adrenal_Gland,Muscle,Colon,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Ovary,Uterus,Bladder,	Pancreas,		CPC,NBL,WLM,	DSRCT,OS,MEL,EPD,HGG,RHB,LGG,	EWS,ST,ACT,BT,MB,	RB,	INSR	false	true	false	true	true	INSR	Gene	1.0	0.75	false	Canonical	PRINCIPAL	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	true	false	false	false
SCNN1G_chr16_23189371_23189671_+	111.5443457622405	0.1875	0.03333333333333333	true	1	0	29	1	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,	Kidney,			ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,			EWS,	SCNN1G	false	true	false	true	true	SCNN1G	Gene	0.9230769230769231	0.9230769230769231	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	true	false	false	false
LOXL2_chr8_23297189_23298122_-	315.7912404902923	0.4375	0.13333333333333333	true	3	0	26	4	0	0	12	1	3	0	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Small_Intestine,Salivary_Gland,Pituitary,Skin,Prostate,	Adipose_Tissue,Breast,Colon,Esophagus,			EWS,RB,ST,DSRCT,ACT,BT,MEL,MB,CPC,EPD,HGG,LGG,	NBL,	OS,WLM,RHB,	NA	LOXL2	true	false	false	true	true	LOXL2	Gene	1.0	0.3333333333333333	false	Missing_in_annotated_transcripts	NA	false	false	false	true	false	true	true	false	false	true	NA	Tier 2	false	true	false	false
RELN_chr7_103561813_103561953_-	245.35681609570634	0.1875	0.0	true	1	0	30	0	0	0	15	0	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,				EWS,ST,OS,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MEL,CPC,EPD,NBL,WLM,			MB,	RELN	true	false	false	true	true	RELN	Gene	1.0	0.5	false	Canonical	PRINCIPAL	false	false	false	false	false	false	false	false	false	true	NA	Tier 2	false	true	false	false
PDGFC_chr4_156810953_156811017_-	292.6856873456881	1.0625	0.6333333333333333	true	4	5	16	9	5	0	4	8	3	1	Heart,Testis,Spleen,Brain,Stomach,Liver,Lung,Vagina,Blood,Esophagus,Nerve,Small_Intestine,Pituitary,Muscle,Pancreas,Thyroid,	Ovary,Adipose_Tissue,Bladder,Breast,Skin,Colon,Cervix_Uteri,Prostate,Kidney,	Uterus,Salivary_Gland,Fallopian_Tube,Adrenal_Gland,Blood_Vessel,		EWS,MEL,EPD,NBL,	RB,ST,DSRCT,ACT,BT,MB,HGG,LGG,	OS,CPC,RHB,	WLM,	PDGFC	true	false	false	true	true	PDGFC	Gene	0.8333333333333334	0.4	false	Canonical	NA	false	false	false	false	false	true	false	false	false	true	NA	Tier 2	false	true	false	false
CDH15_chr16_89180200_89180355_+	255.90124770865708	0.3125	0.06666666666666667	true	2	1	29	0	1	0	14	0	1	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Lung,Bladder,Cervix_Uteri,Blood,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Colon,Pancreas,Thyroid,Spleen,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Adipose_Tissue,Pituitary,Breast,Skin,Prostate,		Muscle,		EWS,ST,HGG,LGG,RB,DSRCT,ACT,BT,MEL,MB,CPC,EPD,NBL,WLM,		OS,	RHB,	CDH15	false	true	false	true	true	CDH15	Gene	0.9285714285714286	0.6666666666666666	false	Canonical	PRINCIPAL	false	false	false	false	false	true	false	false	true	true	NA	Tier 2	true	false	false	false
MMP9_chr20_46014123_46014271_+	244.11965861564934	0.3125	0.26666666666666666	true	1	2	26	2	0	2	13	2	0	1	Heart,Testis,Brain,Fallopian_Tube,Liver,Bladder,Cervix_Uteri,Kidney,Nerve,Ovary,Uterus,Adrenal_Gland,Muscle,Colon,Pancreas,Thyroid,Stomach,Vagina,Blood_Vessel,Esophagus,Small_Intestine,Salivary_Gland,Pituitary,Breast,Skin,Prostate,	Lung,Adipose_Tissue,		Spleen,Blood,	EWS,ST,HGG,RHB,LGG,RB,DSRCT,ACT,BT,MB,CPC,EPD,WLM,	MEL,NBL,		OS,	MMP9	true	false	false	true	true	MMP9	Gene	1.0	1.0	false	Missing_in_annotated_transcripts	NA	false	false	false	false	false	true	true	true	false	true	NA	Tier 2	false	true	false	false
